[12:30:25] === Smoke test: ARCC ===
[15:29:47] TSLX 2025-09-30: LLM no result
[15:29:52] TSLX 2025-06-30: LLM no result
[15:29:57] TSLX 2025-03-31: LLM no result
[15:30:04] WHF 2025-12-31: LLM no result
[15:30:09] WHF 2025-09-30: LLM no result
[15:30:14] WHF 2025-06-30: LLM no result
[15:30:18] WHF 2025-03-31: LLM no result
[15:30:20] committed+pushed: Phase 4 LLM enrichment: 130 funds processed, +158 cells
[15:30:30] APLEN 2025-12-31: LLM no result
[15:30:35] APLEN 2025-09-30: LLM no result
[15:30:40] APLEN 2025-06-30: LLM no result
[15:30:45] APLEN 2025-03-31: LLM no result
[15:30:50] APLEN 2024-12-31: LLM no result
[15:30:56] BVEB 2025-12-31: LLM no result
[15:31:01] BVEB 2025-09-30: LLM no result
[15:31:07] BVEB 2025-06-30: LLM no result
[15:31:12] BVEB 2025-03-31: LLM no result
[15:31:18] JCPB 2025-12-31: LLM no result
[15:31:23] JCPB 2025-09-30: LLM no result
[15:31:29] JCPB 2025-06-30: LLM no result
[15:31:34] JCPB 2025-03-31: LLM no result
[15:31:38] JCPB 2024-12-31: LLM no result
[15:31:44] LAPC 2025-12-31: LLM no result
[15:31:49] LAPC 2025-09-30: LLM no result
[15:31:54] LAPC 2025-06-30: LLM no result
[15:31:59] LAPC 2025-03-31: LLM no result
[15:32:04] LAPC 2024-12-31: LLM no result
[15:32:09] MPCRE 2025-12-31: LLM no result
[15:32:14] MPCRE 2025-09-30: LLM no result
[15:32:19] MPCRE 2025-06-30: LLM no result
[15:32:24] MPCRE 2025-03-31: LLM no result
[15:32:29] MPCRE 2024-12-31: LLM no result
[15:32:34] SPCIB 2026-03-31: LLM no result
[15:32:39] SPCIB 2025-12-31: LLM no result
[15:32:43] SPCIB 2025-09-30: LLM no result
[15:32:49] SPCIB 2025-06-30: LLM no result
[15:32:53] SPCIB 2025-03-31: LLM no result
[15:32:59] SCINV 2025-12-31: LLM no result
[15:33:04] SCINV 2025-09-30: LLM no result
[15:33:09] SCINV 2025-06-30: LLM no result
[15:33:14] SCINV 2025-03-31: LLM no result
[15:33:19] SCINV 2024-12-31: LLM no result
[15:33:25] SHBDC 2026-03-31: LLM no result
[15:33:29] SHBDC 2025-12-31: LLM no result
[15:33:34] SHBDC 2025-09-30: LLM no result
[15:33:39] SHBDC 2025-06-30: LLM no result
[15:33:44] SHBDC 2025-03-31: LLM no result
[15:33:49] SPCBI 2026-03-31: LLM no result
[15:33:54] SPCBI 2025-12-31: LLM no result
[15:33:59] SPCBI 2025-09-30: LLM no result
[15:34:04] SPCBI 2025-06-30: LLM no result
[15:34:09] SPCBI 2025-03-31: LLM no result
[15:34:16] TPPCP 2025-12-31: LLM no result
[15:34:18] committed+pushed: Phase 4 LLM enrichment: 140 funds processed, +158 cells
[15:34:19] committed+pushed: Phase 4 LLM enrichment complete: 140 funds, +158 cells
[15:34:19] === Phase 4 done: 140 funds, 158 cells ===
[23:42:38] === Phase 4 LLM start ===
[23:42:50] BCRED 2025-12-31: +0 cells from LLM
[23:43:11] BCRED 2025-09-30: +3 cells from LLM
[23:43:24] BCRED 2025-06-30: +1 cells from LLM
[23:43:34] BCRED 2025-03-31: +2 cells from LLM
[23:43:42] BCRED 2024-12-31: +0 cells from LLM
[23:43:58] BCRED 2024-09-30: +3 cells from LLM
[23:44:06] BCRED 2024-06-30: +3 cells from LLM
[23:44:14] BCRED 2024-03-31: +3 cells from LLM
[23:44:24] BCRED 2023-12-31: +0 cells from LLM
[23:44:55] BCRED 2023-09-30: +3 cells from LLM
[23:45:14] BCRED 2023-06-30: +2 cells from LLM
[23:45:47] BCRED 2023-03-31: +2 cells from LLM
[23:45:56] OCIC 2025-12-31: +0 cells from LLM
[23:46:06] OCIC 2025-09-30: +0 cells from LLM
[23:46:14] OCIC 2025-06-30: +0 cells from LLM
[23:46:22] OCIC 2025-03-31: +2 cells from LLM
[23:46:31] OCIC 2024-12-31: +0 cells from LLM
[23:46:38] OCIC 2024-09-30: +1 cells from LLM
[23:46:46] OCIC 2024-06-30: +1 cells from LLM
[23:46:54] OCIC 2024-03-31: +2 cells from LLM
[23:47:01] OCIC 2023-12-31: +1 cells from LLM
[23:47:09] OCIC 2023-09-30: +1 cells from LLM
[23:47:19] OCIC 2023-06-30: +0 cells from LLM
[23:47:29] HLEND 2025-12-31: +0 cells from LLM
[23:48:07] HLEND 2025-09-30: +0 cells from LLM
[23:48:48] HLEND 2025-06-30: +0 cells from LLM
[23:49:17] HLEND 2025-03-31: +0 cells from LLM
[23:49:26] HLEND 2024-12-31: +0 cells from LLM
[23:50:18] HLEND 2024-09-30: +1 cells from LLM
[23:50:25] HLEND 2024-06-30: +1 cells from LLM
[23:51:09] HLEND 2024-03-31: +1 cells from LLM
[23:51:16] HLEND 2023-12-31: +0 cells from LLM
[23:51:59] HLEND 2023-09-30: +3 cells from LLM
[23:52:31] HLEND 2023-06-30: +3 cells from LLM
[23:52:40] ADS 2025-12-31: +0 cells from LLM
[23:52:48] ADS 2025-09-30: +0 cells from LLM
[23:52:59] ADS 2025-06-30: +0 cells from LLM
[23:53:06] ADS 2025-03-31: +0 cells from LLM
[23:53:14] ADS 2024-12-31: +0 cells from LLM
[23:53:24] ADS 2024-09-30: +0 cells from LLM
[23:53:38] ADS 2024-06-30: +1 cells from LLM
[23:54:22] ADS 2024-03-31: +1 cells from LLM
[23:54:32] ADS 2023-12-31: +0 cells from LLM
[23:54:46] ADS 2023-09-30: +1 cells from LLM
[23:55:16] ADS 2023-06-30: +3 cells from LLM
[23:55:56] ADS 2023-03-31: +4 cells from LLM
[23:55:56] GS_PCC: no cik, skip
[23:56:05] GCRED 2025-12-31: +0 cells from LLM
[23:56:15] GCRED 2025-09-30: +0 cells from LLM
[23:56:22] GCRED 2025-06-30: +0 cells from LLM
[23:56:33] GCRED 2025-03-31: +0 cells from LLM
[23:56:41] GCRED 2024-12-31: +0 cells from LLM
[23:56:50] GCRED 2024-09-30: +0 cells from LLM
[23:56:59] GCRED 2024-06-30: +0 cells from LLM
[23:57:06] GCRED 2024-03-31: +1 cells from LLM
[23:57:15] GCRED 2023-12-31: +0 cells from LLM
[23:57:23] GCRED 2023-09-30: +2 cells from LLM
[23:57:51] GCRED 2023-06-30: +2 cells from LLM
[23:57:59] OSCF 2025-12-31: +3 cells from LLM
[23:58:09] OSCF 2025-09-30: +0 cells from LLM
[23:58:29] OSCF 2025-06-30: +0 cells from LLM
[23:58:40] OSCF 2025-03-31: +0 cells from LLM
[23:58:48] OSCF 2024-12-31: +0 cells from LLM
[23:58:56] OSCF 2024-09-30: +0 cells from LLM
[23:59:04] OSCF 2024-06-30: +1 cells from LLM
[23:59:12] OSCF 2024-03-31: +1 cells from LLM
[23:59:21] OSCF 2023-12-31: +1 cells from LLM
[23:59:31] OSCF 2023-09-30: +0 cells from LLM
[23:59:40] OSCF 2023-06-30: +3 cells from LLM
[23:59:51] OSCF 2023-03-31: +2 cells from LLM
[23:59:59] SSLP 2025-12-31: +0 cells from LLM
[00:00:09] SSLP 2025-09-30: +0 cells from LLM
[00:00:16] SSLP 2025-06-30: +0 cells from LLM
[00:00:29] SSLP 2025-03-31: +0 cells from LLM
[00:00:38] SSLP 2024-12-31: +2 cells from LLM
[00:00:47] SSLP 2024-09-30: +2 cells from LLM
[00:00:55] SSLP 2024-06-30: +2 cells from LLM
[00:01:07] SSLP 2024-03-31: +4 cells from LLM
[00:01:15] SSLP 2023-12-31: +3 cells from LLM
[00:01:41] SSLP 2023-09-30: +5 cells from LLM
[00:02:18] SSLP 2023-06-30: +5 cells from LLM
[00:02:27] OBTIC 2025-12-31: +0 cells from LLM
[00:02:52] OBTIC 2025-09-30: +0 cells from LLM
[00:03:17] OBTIC 2025-06-30: +0 cells from LLM
[00:03:39] OBTIC 2025-03-31: +0 cells from LLM
[00:03:47] OBTIC 2024-12-31: +1 cells from LLM
[00:03:57] OBTIC 2024-09-30: +1 cells from LLM
[00:04:06] OBTIC 2024-06-30: +1 cells from LLM
[00:04:28] OBTIC 2024-03-31: +2 cells from LLM
[00:04:38] OBTIC 2023-12-31: +2 cells from LLM
[00:04:47] OBTIC 2023-09-30: +1 cells from LLM
[00:05:27] OBTIC 2023-06-30: +1 cells from LLM
[00:05:36] NHPIF 2025-12-31: +0 cells from LLM
[00:05:44] NHPIF 2025-09-30: +2 cells from LLM
[00:06:14] NHPIF 2025-06-30: +0 cells from LLM
[00:06:40] NHPIF 2025-03-31: +0 cells from LLM
[00:06:49] NHPIF 2024-12-31: +0 cells from LLM
[00:07:15] NHPIF 2024-09-30: +2 cells from LLM
[00:07:41] NHPIF 2024-06-30: +2 cells from LLM
[00:08:12] NHPIF 2024-03-31: +6 cells from LLM
[00:08:21] NHPIF 2023-12-31: +2 cells from LLM
[00:08:49] NHPIF 2023-09-30: +4 cells from LLM
[00:08:53] NHPIF 2023-06-30: LLM no result
[00:08:58] NHPIF 2023-03-31: LLM no result
[00:09:00] committed+pushed: Phase 4 LLM enrichment: 10 funds processed, +115 cells
[00:09:05] MINVE 2025-12-31: LLM no result
[00:09:09] MINVE 2025-09-30: LLM no result
[00:09:14] MINVE 2025-06-30: LLM no result
[00:09:19] MINVE 2025-03-31: LLM no result
[00:09:23] MINVE 2024-12-31: LLM no result
[00:09:28] MINVE 2024-09-30: LLM no result
[00:09:32] MINVE 2024-06-30: LLM no result
[00:09:37] MINVE 2024-03-31: LLM no result
[00:09:41] MINVE 2023-12-31: LLM no result
[00:09:46] MINVE 2023-09-30: LLM no result
[00:09:50] MINVE 2023-06-30: LLM no result
[00:09:54] MINVE 2023-03-31: LLM no result
[00:10:00] BOTFI 2024-12-31: LLM no result
[00:10:04] BOTFI 2024-09-30: LLM no result
[00:10:08] BOTFI 2024-06-30: LLM no result
[00:10:12] BOTFI 2024-03-31: LLM no result
[00:10:16] BOTFI 2023-12-31: LLM no result
[00:10:20] BOTFI 2023-09-30: LLM no result
[00:10:24] BOTFI 2023-06-30: LLM no result
[00:10:29] BOTFI 2023-03-31: LLM no result
[00:10:33] BOTFI 2022-12-31: LLM no result
[00:10:37] BOTFI 2022-09-30: LLM no result
[00:10:41] BOTFI 2022-06-30: LLM no result
[00:10:45] BOTFI 2022-03-31: LLM no result
[00:10:50] BPCC 2025-12-31: LLM no result
[00:10:54] BPCC 2025-09-30: LLM no result
[00:10:59] BPCC 2025-06-30: LLM no result
[00:11:03] BPCC 2025-03-31: LLM no result
[00:11:07] BPCC 2024-12-31: LLM no result
[00:11:11] BPCC 2024-09-30: LLM no result
[00:11:15] BPCC 2024-06-30: LLM no result
[00:11:20] BPCC 2024-03-31: LLM no result
[00:11:24] BPCC 2023-12-31: LLM no result
[00:11:28] BPCC 2023-09-30: LLM no result
[00:11:33] BPCC 2023-06-30: LLM no result
[00:11:38] MRCC_NT 2025-12-31: LLM no result
[00:11:43] MRCC_NT 2025-09-30: LLM no result
[00:11:47] MRCC_NT 2025-06-30: LLM no result
[00:11:51] MRCC_NT 2025-03-31: LLM no result
[00:11:55] MRCC_NT 2024-12-31: LLM no result
[00:11:59] MRCC_NT 2024-09-30: LLM no result
[00:12:04] MRCC_NT 2024-06-30: LLM no result
[00:12:08] MRCC_NT 2024-03-31: LLM no result
[00:12:12] MRCC_NT 2023-12-31: LLM no result
[00:12:17] MRCC_NT 2023-09-30: LLM no result
[00:12:22] MRCC_NT 2023-06-30: LLM no result
[00:12:27] TBKCF 2025-12-31: LLM no result
[00:12:31] TBKCF 2025-09-30: LLM no result
[00:12:35] TBKCF 2025-06-30: LLM no result
[00:12:39] TBKCF 2025-03-31: LLM no result
[00:12:43] TBKCF 2024-12-31: LLM no result
[00:12:47] TBKCF 2024-09-30: LLM no result
[00:12:51] TBKCF 2024-06-30: LLM no result
[00:12:55] TBKCF 2024-03-31: LLM no result
[00:12:59] TBKCF 2023-12-31: LLM no result
[00:13:03] TBKCF 2023-09-30: LLM no result
[00:13:07] TBKCF 2023-06-30: LLM no result
[00:13:12] TBCI 2025-12-31: LLM no result
[00:13:17] TBCI 2025-09-30: LLM no result
[00:13:21] TBCI 2025-06-30: LLM no result
[00:13:26] TBCI 2025-03-31: LLM no result
[00:13:29] TBCI 2024-12-31: LLM no result
[00:13:34] TBCI 2024-09-30: LLM no result
[00:13:38] TBCI 2024-06-30: LLM no result
[00:13:42] TBCI 2024-03-31: LLM no result
[00:13:46] TBCI 2023-12-31: LLM no result
[00:13:50] TBCI 2023-09-30: LLM no result
[00:13:54] TBCI 2023-06-30: LLM no result
[00:13:54] ASCF: no cik, skip
[00:14:01] SPCRE 2025-12-31: LLM no result
[00:14:05] SPCRE 2025-09-30: LLM no result
[00:14:09] SPCRE 2025-06-30: LLM no result
[00:14:14] SPCRE 2025-03-31: LLM no result
[00:14:18] SPCRE 2024-12-31: LLM no result
[00:14:23] SPCRE 2024-09-30: LLM no result
[00:14:27] SPCRE 2024-06-30: LLM no result
[00:14:31] SPCRE 2024-03-31: LLM no result
[00:14:36] SPCRE 2023-12-31: LLM no result
[00:14:39] SPCRE 2023-09-30: LLM no result
[00:14:44] SPCRE 2023-06-30: LLM no result
[00:14:48] CCSI 2025-12-31: LLM no result
[00:14:53] CCSI 2025-09-30: LLM no result
[00:14:57] CCSI 2025-06-30: LLM no result
[00:15:01] CCSI 2025-03-31: LLM no result
[00:15:05] CCSI 2024-12-31: LLM no result
[00:15:09] CCSI 2024-09-30: LLM no result
[00:15:13] CCSI 2024-06-30: LLM no result
[00:15:17] CCSI 2024-03-31: LLM no result
[00:15:21] CCSI 2023-12-31: LLM no result
[00:15:26] CCSI 2023-09-30: LLM no result
[00:15:29] CCSI 2023-06-30: LLM no result
[00:15:35] CCSO 2025-12-31: LLM no result
[00:15:39] CCSO 2025-09-30: LLM no result
[00:15:44] CCSO 2025-06-30: LLM no result
[00:15:48] CCSO 2025-03-31: LLM no result
[00:15:53] CCSO 2024-12-31: LLM no result
[00:15:57] CCSO 2024-09-30: LLM no result
[00:16:01] CCSO 2024-06-30: LLM no result
[00:16:05] CCSO 2024-03-31: LLM no result
[00:16:09] CCSO 2023-12-31: LLM no result
[00:16:13] CCSO 2023-09-30: LLM no result
[00:16:18] CCSO 2023-06-30: LLM no result
[00:16:22] CCSO 2023-03-31: LLM no result
[00:16:23] committed+pushed: Phase 4 LLM enrichment: 20 funds processed, +115 cells
[00:16:23] TROW_OHA: no cik, skip
[00:16:29] BLKR_PCF 2025-12-31: LLM no result
[00:16:33] BLKR_PCF 2025-09-30: LLM no result
[00:16:37] BLKR_PCF 2025-06-30: LLM no result
[00:16:42] BLKR_PCF 2025-03-31: LLM no result
[00:16:46] BLKR_PCF 2024-12-31: LLM no result
[00:16:51] BLKR_PCF 2024-09-30: LLM no result
[00:16:56] BLKR_PCF 2024-06-30: LLM no result
[00:17:02] BLKR_PCF 2024-03-31: LLM no result
[00:17:07] BLKR_PCF 2023-12-31: LLM no result
[00:17:12] BLKR_PCF 2023-09-30: LLM no result
[00:17:16] BLKR_PCF 2023-06-30: LLM no result
[00:17:21] KKR_FSIT 2025-12-31: LLM no result
[00:17:25] KKR_FSIT 2025-09-30: LLM no result
[00:17:29] KKR_FSIT 2025-06-30: LLM no result
[00:17:33] KKR_FSIT 2025-03-31: LLM no result
[00:17:38] KKR_FSIT 2024-12-31: LLM no result
[00:17:42] KKR_FSIT 2024-09-30: LLM no result
[00:17:46] KKR_FSIT 2024-06-30: LLM no result
[00:17:50] KKR_FSIT 2024-03-31: LLM no result
[00:17:54] KKR_FSIT 2023-12-31: LLM no result
[00:17:58] KKR_FSIT 2023-09-30: LLM no result
[00:18:02] KKR_FSIT 2023-06-30: LLM no result
[00:18:07] FSLEN 2025-06-30: LLM no result
[00:18:12] FSLEN 2025-03-31: LLM no result
[00:18:16] FSLEN 2024-12-31: LLM no result
[00:18:21] FSLEN 2024-09-30: LLM no result
[00:18:25] FSLEN 2024-06-30: LLM no result
[00:18:29] FSLEN 2024-03-31: LLM no result
[00:18:33] FSLEN 2023-12-31: LLM no result
[00:18:37] FSLEN 2023-09-30: LLM no result
[00:18:41] FSLEN 2023-06-30: LLM no result
[00:18:45] FSLEN 2023-03-31: LLM no result
[00:18:51] FSLEN 2022-12-31: LLM no result
[00:18:55] FSLEN 2022-09-30: LLM no result
[00:19:00] CSRC 2025-12-31: LLM no result
[00:19:04] CSRC 2025-09-30: LLM no result
[00:19:09] NCPCIF 2025-12-31: LLM no result
[00:19:13] NCPCIF 2025-09-30: LLM no result
[00:19:17] NCPCIF 2025-06-30: LLM no result
[00:19:22] NCPCIF 2025-03-31: LLM no result
[00:19:26] NCPCIF 2024-12-31: LLM no result
[00:19:30] NCPCIF 2024-09-30: LLM no result
[00:19:35] NCPCIF 2024-06-30: LLM no result
[00:19:39] NCPCIF 2024-03-31: LLM no result
[00:19:43] NCPCIF 2023-12-31: LLM no result
[00:19:47] NCPCIF 2023-09-30: LLM no result
[00:19:51] NCPCIF 2023-06-30: LLM no result
[00:19:57] FID_PCF 2025-12-31: LLM no result
[00:20:01] FID_PCF 2025-09-30: LLM no result
[00:20:05] FID_PCF 2025-06-30: LLM no result
[00:20:09] FID_PCF 2025-03-31: LLM no result
[00:20:14] FID_PCF 2024-12-31: LLM no result
[00:20:18] FID_PCF 2024-09-30: LLM no result
[00:20:22] FID_PCF 2024-06-30: LLM no result
[00:20:26] FID_PCF 2024-03-31: LLM no result
[00:20:30] FID_PCF 2023-12-31: LLM no result
[00:20:34] FID_PCF 2023-09-30: LLM no result
[00:20:38] FID_PCF 2023-06-30: LLM no result
[00:20:42] HCCS 2025-12-31: LLM no result
[00:20:46] HCCS 2025-09-30: LLM no result
[00:20:50] HCCS 2025-06-30: LLM no result
[00:20:55] HCCS 2025-03-31: LLM no result
[00:20:59] HCCS 2024-12-31: LLM no result
[00:21:03] HCCS 2024-09-30: LLM no result
[00:21:07] HCCS 2024-06-30: LLM no result
[00:21:11] HCCS 2024-03-31: LLM no result
[00:21:16] GCB 2025-12-31: LLM no result
[00:21:21] GCB 2025-09-30: LLM no result
[00:21:25] GCB 2025-06-30: LLM no result
[00:21:29] GCB 2025-03-31: LLM no result
[00:21:34] GCB 2024-12-31: LLM no result
[00:21:38] GCB 2024-09-30: LLM no result
[00:21:42] GCB 2024-06-30: LLM no result
[00:21:46] GCB 2024-03-31: LLM no result
[00:21:50] GCB 2023-12-31: LLM no result
[00:21:55] GCB 2023-09-30: LLM no result
[00:21:59] GCB 2023-06-30: LLM no result
[00:22:04] NSI 2025-12-31: LLM no result
[00:22:09] NSI 2025-09-30: LLM no result
[00:22:13] NSI 2025-06-30: LLM no result
[00:22:17] NSI 2025-03-31: LLM no result
[00:22:21] NSI 2024-12-31: LLM no result
[00:22:25] NSI 2024-09-30: LLM no result
[00:22:30] NSI 2024-06-30: LLM no result
[00:22:34] NSI 2024-03-31: LLM no result
[00:22:38] NSI 2023-12-31: LLM no result
[00:22:43] NSI 2023-09-30: LLM no result
[00:22:48] NSI 2023-06-30: LLM no result
[00:22:52] NSI 2023-03-31: LLM no result
[00:22:53] committed+pushed: Phase 4 LLM enrichment: 30 funds processed, +115 cells
[00:22:58] BOCA 2025-12-31: LLM no result
[00:23:02] BOCA 2025-09-30: LLM no result
[00:23:07] BOCA 2025-06-30: LLM no result
[00:23:11] BOCA 2025-03-31: LLM no result
[00:23:15] BOCA 2024-12-31: LLM no result
[00:23:20] BOCA 2024-09-30: LLM no result
[00:23:24] BOCA 2024-06-30: LLM no result
[00:23:28] BOCA 2024-03-31: LLM no result
[00:23:32] BOCA 2023-12-31: LLM no result
[00:23:37] BOCA 2023-09-30: LLM no result
[00:23:41] BOCA 2023-06-30: LLM no result
[00:23:46] VCSL 2025-12-31: LLM no result
[00:23:50] VCSL 2025-09-30: LLM no result
[00:23:55] VCSL 2025-06-30: LLM no result
[00:23:59] VCSL 2025-03-31: LLM no result
[00:24:03] VCSL 2024-12-31: LLM no result
[00:24:06] VCSL 2024-09-30: LLM no result
[00:24:10] VCSL 2024-06-30: LLM no result
[00:24:15] VCSL 2024-03-31: LLM no result
[00:24:19] VCSL 2023-12-31: LLM no result
[00:24:23] VCSL 2023-09-30: LLM no result
[00:24:29] BAIN_PC 2025-12-31: LLM no result
[00:24:33] BAIN_PC 2025-09-30: LLM no result
[00:24:37] BAIN_PC 2025-06-30: LLM no result
[00:24:41] BAIN_PC 2025-03-31: LLM no result
[00:24:46] BAIN_PC 2024-12-31: LLM no result
[00:24:50] BAIN_PC 2024-09-30: LLM no result
[00:24:55] BAIN_PC 2024-06-30: LLM no result
[00:24:59] BAIN_PC 2024-03-31: LLM no result
[00:25:04] BAIN_PC 2023-12-31: LLM no result
[00:25:08] BAIN_PC 2023-09-30: LLM no result
[00:25:12] BAIN_PC 2023-06-30: LLM no result
[00:25:16] BAIN_PC 2023-03-31: LLM no result
[00:25:16] ASIF: no cik, skip
[00:25:21] FPCRE 2025-12-31: LLM no result
[00:25:25] FPCRE 2025-09-30: LLM no result
[00:25:32] FPCRE 2025-06-30: LLM no result
[00:25:36] FPCRE 2025-03-31: LLM no result
[00:25:40] FPCRE 2024-12-31: LLM no result
[00:25:45] FPCRE 2024-09-30: LLM no result
[00:25:49] FPCRE 2024-06-30: LLM no result
[00:25:53] FPCRE 2024-03-31: LLM no result
[00:25:57] FPCRE 2023-12-31: LLM no result
[00:26:01] FPCRE 2023-09-30: LLM no result
[00:26:05] FPCRE 2023-06-30: LLM no result
[00:26:11] ANT_PCF 2025-12-31: LLM no result
[00:26:16] ANT_PCF 2025-09-30: LLM no result
[00:26:20] ANT_PCF 2025-06-30: LLM no result
[00:26:25] ANT_PCF 2025-03-31: LLM no result
[00:26:29] ANT_PCF 2024-12-31: LLM no result
[00:26:33] ANT_PCF 2024-09-30: LLM no result
[00:26:37] ANT_PCF 2024-06-30: LLM no result
[00:26:41] ANT_PCF 2024-03-31: LLM no result
[00:26:47] APCRE 2025-12-31: LLM no result
[00:26:52] APCRE 2025-09-30: LLM no result
[00:26:56] APCRE 2025-06-30: LLM no result
[00:27:01] APCRE 2025-03-31: LLM no result
[00:27:05] APCRE 2024-12-31: LLM no result
[00:27:10] OADVA 2025-12-31: LLM no result
[00:27:14] OADVA 2025-09-30: LLM no result
[00:27:17] OADVA 2025-06-30: LLM no result
[00:27:21] OADVA 2025-03-31: LLM no result
[00:27:25] OADVA 2024-12-31: LLM no result
[00:27:29] OADVA 2024-09-30: LLM no result
[00:27:34] OADVA 2024-06-30: LLM no result
[00:27:38] OADVA 2024-03-31: LLM no result
[00:27:43] KEUDL 2025-12-31: LLM no result
[00:27:47] KEUDL 2025-09-30: LLM no result
[00:27:51] KEUDL 2025-06-30: LLM no result
[00:27:55] KEUDL 2025-03-31: LLM no result
[00:27:59] KEUDL 2024-12-31: LLM no result
[00:28:04] KEUDL 2024-09-30: LLM no result
[00:28:07] KEUDL 2024-06-30: LLM no result
[00:28:12] KLCAP 2025-12-31: LLM no result
[00:28:17] KLCAP 2025-09-30: LLM no result
[00:28:21] KLCAP 2025-06-30: LLM no result
[00:28:25] KLCAP 2025-03-31: LLM no result
[00:28:29] KLCAP 2024-12-31: LLM no result
[00:28:34] KLCAP 2024-09-30: LLM no result
[00:28:38] KLCAP 2024-06-30: LLM no result
[00:28:43] KLCAP 2024-03-31: LLM no result
[00:28:47] KLCAP 2023-12-31: LLM no result
[00:28:51] KLCAP 2023-09-30: LLM no result
[00:28:56] KLCAP 2023-06-30: LLM no result
[00:29:00] KLCAP 2023-03-31: LLM no result
[00:29:02] committed+pushed: Phase 4 LLM enrichment: 40 funds processed, +115 cells
[00:29:07] AOII 2025-12-31: LLM no result
[00:29:12] AOII 2025-09-30: LLM no result
[00:29:16] AOII 2025-06-30: LLM no result
[00:29:20] AOII 2025-03-31: LLM no result
[00:29:27] SPSL 2025-12-31: LLM no result
[00:29:31] SPSL 2025-09-30: LLM no result
[00:29:35] SPSL 2025-06-30: LLM no result
[00:29:40] SPSL 2025-03-31: LLM no result
[00:29:44] SPSL 2024-12-31: LLM no result
[00:29:49] SPSL 2024-09-30: LLM no result
[00:29:53] SPSL 2024-06-30: LLM no result
[00:29:57] SPSL 2024-03-31: LLM no result
[00:30:02] SPSL 2023-12-31: LLM no result
[00:30:07] SPSL 2023-09-30: LLM no result
[00:30:11] SPSL 2023-06-30: LLM no result
[00:30:16] CCPBI 2025-12-31: LLM no result
[00:30:21] CCPBI 2025-09-30: LLM no result
[00:30:25] CCPBI 2025-06-30: LLM no result
[00:30:29] CCPBI 2025-03-31: LLM no result
[00:30:33] CCPBI 2024-12-31: LLM no result
[00:30:38] CCPBI 2024-09-30: LLM no result
[00:30:42] CCPBI 2024-06-30: LLM no result
[00:30:46] CCPBI 2024-03-31: LLM no result
[00:30:50] CCPBI 2023-12-31: LLM no result
[00:30:55] CCPBI 2023-09-30: LLM no result
[00:30:59] CCPBI 2023-06-30: LLM no result
[00:31:03] PGLEN 2025-12-31: LLM no result
[00:31:09] APCI 2025-12-31: LLM no result
[00:31:13] APCI 2025-09-30: LLM no result
[00:31:17] APCI 2025-06-30: LLM no result
[00:31:21] APCI 2025-03-31: LLM no result
[00:31:26] APCI 2024-12-31: LLM no result
[00:31:30] APCI 2024-09-30: LLM no result
[00:31:34] APCI 2024-06-30: LLM no result
[00:31:40] APCIF 2025-12-31: LLM no result
[00:31:44] APCIF 2025-09-30: LLM no result
[00:31:49] APCIF 2025-06-30: LLM no result
[00:31:53] APCIF 2025-03-31: LLM no result
[00:31:58] APCIF 2024-12-31: LLM no result
[00:32:02] APCIF 2024-09-30: LLM no result
[00:32:07] APCIF 2024-06-30: LLM no result
[00:32:12] APCIF 2024-03-31: LLM no result
[00:32:16] APCIF 2023-12-31: LLM no result
[00:32:20] APCIF 2023-09-30: LLM no result
[00:32:25] APCIF 2023-06-30: LLM no result
[00:32:31] PSMML 2025-12-31: LLM no result
[00:32:37] PSMML 2025-09-30: LLM no result
[00:32:41] PSMML 2025-06-30: LLM no result
[00:32:46] PSMML 2025-03-31: LLM no result
[00:32:50] PSMML 2024-12-31: LLM no result
[00:32:55] PSMML 2024-09-30: LLM no result
[00:33:00] PSMML 2024-06-30: LLM no result
[00:33:06] PSMML 2024-03-31: LLM no result
[00:33:13] PSMML 2023-12-31: LLM no result
[00:33:17] PSMML 2023-09-30: LLM no result
[00:33:22] PSMML 2023-06-30: LLM no result
[00:33:27] ACSL 2025-12-31: LLM no result
[00:33:32] ACSL 2025-09-30: LLM no result
[00:33:37] ACSL 2025-06-30: LLM no result
[00:33:41] ACSL 2025-03-31: LLM no result
[00:33:46] ACSL 2024-12-31: LLM no result
[00:33:50] ACSL 2024-09-30: LLM no result
[00:33:54] ACSL 2024-06-30: LLM no result
[00:33:58] ACSL 2024-03-31: LLM no result
[00:34:03] ACSL 2023-12-31: LLM no result
[00:34:09] CPCI 2025-12-31: LLM no result
[00:34:13] CPCI 2025-09-30: LLM no result
[00:34:17] CPCI 2025-06-30: LLM no result
[00:34:22] CPCI 2025-03-31: LLM no result
[00:34:26] CPCI 2024-12-31: LLM no result
[00:34:31] CPCI 2024-09-30: LLM no result
[00:34:35] CPCI 2024-06-30: LLM no result
[00:34:39] CPCI 2024-03-31: LLM no result
[00:34:44] CPCI 2023-12-31: LLM no result
[00:34:48] CPCI 2023-09-30: LLM no result
[00:34:53] ACBDC 2025-12-31: LLM no result
[00:34:58] ACBDC 2025-09-30: LLM no result
[00:35:03] ACBDC 2025-06-30: LLM no result
[00:35:08] ACBDC 2025-03-31: LLM no result
[00:35:12] ACBDC 2024-12-31: LLM no result
[00:35:16] ACBDC 2024-09-30: LLM no result
[00:35:20] ACBDC 2024-06-30: LLM no result
[00:35:25] ACBDC 2024-03-31: LLM no result
